LON,LAT,M
-118.2712,33.7751,3.0
-118.2712,33.7795,20.0
-118.2712,33.7809,4.0
-118.2712,33.7824,8.0
-118.2712,33.9285,2.0
-118.2712,33.9374,2.0
-118.2712,33.9383,1.0
-118.2712,33.9713,8.0
-118.2712,34.0112,5.0
-118.2712,34.0128,7.0
-118.2712,34.0144,2.0
-118.2712,34.015,1.0
-118.2712,34.021,20.0
-118.2712,34.042,6.0
-118.2712,34.0481,21.0
-118.2712,34.0539,59.0
-118.2712,34.0848,17.0
-118.2712,34.0898,1.0
-118.2712,34.0906,2.0
-118.2712,34.0928,3.0
-118.2712,34.1204,1.0
-118.2712,34.2379,2.0
-118.2711,33.7737,4.0
-118.2711,33.7795,11.0
-118.2711,33.78,1.0
-118.2711,33.9284,1.0
-118.2711,33.9824,4.0
-118.2711,34.02,2.0
-118.2711,34.021,5.0
-118.2711,34.0283,7.0
-118.2711,34.0358,3.0
-118.2711,34.0359,4.0
-118.2711,34.042,1.0
-118.2711,34.0478,9.0
-118.2711,34.0517,13.0
-118.2711,34.0579,22.0
-118.2711,34.0693,4.0
-118.2711,34.0713,4.0
-118.2711,34.0983,1.0
-118.2711,34.1206,3.0
-118.2711,34.1371,1.0
-118.271,33.7722,2.0
-118.271,33.7929,4.0
-118.271,34.0082,6.0
-118.271,34.0459,10.0
-118.271,34.0517,3.0
-118.271,34.0518,1.0
-118.271,34.0871,5.0
-118.271,34.1016,2.0
-118.271,34.1161,5.0
-118.271,34.2434,3.0
-118.271,34.2494,1.0
-118.2709,33.7929,2.0
-118.2709,34.0066,4.0
-118.2709,34.0149,10.0
-118.2709,34.0362,4.0
-118.2709,34.0365,1.0
-118.2709,34.0378,2.0
-118.2709,34.0437,1.0
-118.2709,34.0439,4.0
-118.2709,34.0442,2.0
-118.2709,34.0609,3.0
-118.2709,34.0646,1.0
-118.2709,34.1016,2.0
-118.2709,34.1031,2.0
-118.2709,34.1046,2.0
-118.2709,34.1061,1.0
-118.2709,34.1092,1.0
-118.2709,34.1097,2.0
-118.2709,34.1334,2.0
-118.2709,34.2445,1.0
-118.2709,34.2454,1.0
-118.2709,34.2472,1.0
-118.2708,33.7908,10.0
-118.2708,34.0258,47.0
-118.2708,34.0288,3.0
-118.2708,34.0338,12.0
-118.2708,34.0385,1.0
-118.2708,34.0464,5.0
-118.2708,34.0584,5.0
-118.2708,34.0611,9.0
-118.2708,34.0648,8.0
-118.2708,34.0786,2.0
-118.2708,34.0916,3.0
-118.2708,34.1312,1.0
-118.2708,34.1334,6.0
-118.2708,34.2434,8.0
-118.2707,33.9898,1.0
-118.2707,33.9975,1.0
-118.2707,33.9984,1.0
-118.2707,33.9993,2.0
-118.2707,34.0002,3.0
-118.2707,34.0218,9.0
-118.2707,34.0364,11.0
-118.2707,34.0373,1.0
-118.2707,34.0476,1.0
-118.2707,34.0511,17.0
-118.2707,34.0546,1.0
-118.2707,34.0611,2.0
-118.2707,34.0621,2.0
-118.2707,34.0712,2.0
-118.2707,34.0727,3.0
-118.2707,34.0746,15.0
-118.2707,34.0767,7.0
-118.2707,34.118,3.0
-118.2706,33.7888,3.0
-118.2706,33.9861,1.0
-118.2706,33.9877,4.0
-118.2706,34.0218,22.0
-118.2706,34.024,1.0
-118.2706,34.0291,2.0
-118.2706,34.0338,47.0
-118.2706,34.0588,25.0
-118.2706,34.0663,4.0
-118.2706,34.0869,1.0
-118.2706,34.1155,4.0
-118.2705,33.7867,3.0
-118.2705,33.9879,1.0
-118.2705,33.9892,3.0
-118.2705,34.0082,4.0
-118.2705,34.0144,17.0
-118.2705,34.0198,2.0
-118.2705,34.0242,1.0
-118.2705,34.0292,6.0
-118.2705,34.0356,1.0
-118.2705,34.0369,11.0
-118.2705,34.0377,2.0
-118.2705,34.0497,2.0
-118.2705,34.0634,4.0
-118.2705,34.0668,5.0
-118.2705,34.0684,12.0
-118.2705,34.0967,1.0
-118.2705,34.0986,1.0
-118.2705,34.113,1.0
-118.2705,34.2383,1.0
-118.2705,34.2388,1.0
-118.2705,34.2401,1.0
-118.2705,34.2431,1.0
-118.2704,33.7737,1.0
-118.2704,34.0095,1.0
-118.2704,34.0106,1.0
-118.2704,34.0112,9.0
-118.2704,34.0125,5.0
-118.2704,34.0147,1.0
-118.2704,34.0156,6.0
-118.2704,34.0157,1.0
-118.2704,34.0243,6.0
-118.2704,34.0511,4.0
-118.2704,34.0515,2.0
-118.2704,34.0805,2.0
-118.2704,34.0806,11.0
-118.2704,34.0824,5.0
-118.2704,34.0922,1.0
-118.2704,34.0987,2.0
-118.2704,34.1001,2.0
-118.2704,34.2433,1.0
-118.2703,33.7723,3.0
-118.2703,33.7846,10.0
-118.2703,34.0075,4.0
-118.2703,34.0207,3.0
-118.2703,34.0222,2.0
-118.2703,34.0336,1.0
-118.2703,34.0337,3.0
-118.2703,34.0347,5.0
-118.2703,34.0448,1.0
-118.2703,34.047,6.0
-118.2703,34.0667,50.0
-118.2703,34.0844,6.0
-118.2703,34.0903,2.0
-118.2703,34.1343,4.0
-118.2703,34.1352,2.0
-118.2703,34.1361,3.0
-118.2703,34.1371,1.0
-118.2703,34.2339,2.0
-118.2703,34.234,1.0
-118.2702,33.7781,2.0
-118.2702,33.7796,5.0
-118.2702,33.7972,5.0
-118.2702,33.9934,4.0
-118.2702,33.9952,9.0
-118.2702,33.9965,3.0
-118.2702,34.0112,3.0
-118.2702,34.0225,3.0
-118.2702,34.0268,38.0
-118.2702,34.0372,2.0
-118.2702,34.0492,3.0
-118.2702,34.0501,1.0
-118.2702,34.0554,131.0
-118.2702,34.0575,8.0
-118.2702,34.0619,23.0
-118.2702,34.071,1.0
-118.2702,34.0764,4.0
-118.2702,34.0884,1.0
-118.2702,34.0943,2.0
-118.2702,34.1255,4.0
-118.2702,34.1312,1.0
-118.2702,34.1323,2.0
-118.2702,34.1334,1.0
-118.2702,34.1343,1.0
-118.2702,34.2714,12.0
-118.2701,33.7766,4.0
-118.2701,33.7781,1.0
-118.2701,33.7825,3.0
-118.2701,33.7951,2.0
-118.2701,33.9696,1.0
-118.2701,33.9892,3.0
-118.2701,33.9898,10.0
-118.2701,33.9907,8.0
-118.2701,33.9913,1.0
-118.2701,33.9916,9.0
-118.2701,33.9924,14.0
